Time_Spent_on_Site,Total_Amount_Spent,Page_Views,AOV,Group
64.07889573,141.71,15,14.38197552,A
50.67437205,12.06,15,5.534046074,A
159.0380173,140.66,13,24.04261974,A
49.86198904,60.41,9,9.896893221,A
59.21262652,1786.58,12,251.9187737,A
59.75907607,204.79,13,26.75533731,A
50.10306612,24.22,11,6.117350953,A
58.55485037,31.55,10,6.256354297,A
37.76148895,75.94,11,11.74475416,A
99.86004813,48.78,12,12.43575442,A
156.515737,531.65,20,10.94229899,A
34.44799023,14.69,12,5.124613608,A
64.05308817,194.89,7,18.37662217,A
25.06113298,0,11,0,A
32.11102163,186.41,12,21.88985006,A
26.22664099,18.47,15,4.206095465,A
75.04680032,152.62,14,14.66336332,A
134.5186065,603.81,20,83.92976372,A
71.06099744,87.62,10,10.96026152,A
39.02892977,10.21,8,3.838301849,A
54.05495914,109.43,9,14.67172143,A
42.90077735,164.44,7,15.45528396,A
26.68795052,80.07,16,11.01016768,A
71.90385921,126.97,11,16.02560485,A
93.67622254,51.89,17,10.61651651,A
44.35041144,277.95,14,21.04021246,A
81.64132993,18.62,13,6.69698044,A
107.7803943,0,20,0,A
52.84237936,1058.69,12,69.74250456,A
94.61259025,174.29,7,18.97139251,A
23.1969873,14.95,18,3.847216373,A
113.449669,444.99,18,53.92431989,A
121.1303488,102,10,17.86738432,A
38.67338368,109.54,16,13.48064935,A
35.70564977,586.6,9,46.87033984,A
75.07144576,12.48,11,6.117283709,A
51.95950565,878.05,14,115.3505958,A
79.57097337,202.11,9,32.51176614,A
68.30840874,75.14,8,12.53606633,A
37.66358693,48.11,12,9.114484095,A
20.99641782,1298.49,14,177.8714422,A
40.8152508,152.37,14,15.27010823,A
103.5693609,211.18,18,30.69365609,A
22.89973587,283,13,22.581463,A
38.16729467,550.05,12,74.82204461,A
88.52284848,270.05,13,32.31867957,A
118.6303964,40.75,20,10.25521953,A
171.6052015,275.02,21,43.09621468,A
74.98680375,154.46,15,14.79547466,A
66.35863037,576.87,11,82.63076362,A
123.7517405,27.73,24,9.364262168,A
108.6461182,18.19,16,7.827385364,A
48.80618564,142.42,8,12.77671138,A
43.21625202,25.82,12,6.459786007,A
89.7280213,38.88,16,10.93780118,A
50.51766988,138.58,12,20.40000969,A
34.98151579,200.68,15,20.32550431,A
110.7061074,10.68,14,8.228674008,A
82.07486816,39.95,13,10.58227254,A
47.39480783,10.61,14,4.60604762,A
29.39134534,110.44,12,8.725826757,A
77.50919773,28.82,11,7.72047241,A
46.37289203,550.36,11,45.8869417,A
57.6763013,22.52,14,6.954487655,A
35.8016801,134.02,17,13.39070236,A
76.56710604,12.58,15,6.325336682,A
163.4863899,181.18,43,60.51175066,A
58.25205975,476.66,12,42.54109983,A
72.81357448,114.41,15,15.32826793,A
172.8723633,101.45,30,28.68256313,A
103.1581708,406.36,16,8.310411488,A
36.02642277,0,9,0,A
80.70042875,73.6,15,10.4683436,A
90.46674267,104.85,16,18.51207709,A
65.06089452,105.88,10,12.71021682,A
106.4420265,60.08,18,22.03470226,A
91.47274352,1267.62,11,149.7995039,A
48.21957874,87.82,16,15.52723532,A
57.25224281,24.65,12,7.729136104,A
46.8020417,170.16,13,21.1797798,A
141.9574778,0,16,0,A
40.9935708,33.06,11,7.33931888,A
58.39665206,251,13,31.29999643,A
53.68558738,225.17,10,30.84011744,A
77.1675134,76.63,10,14.7239193,A
71.01885234,20.8,14,6.421210875,A
42.20160243,19.85,8,5.334546393,A
21.22915461,77.61,11,8.706740497,A
26.59860656,18.72,14,4.299156272,A
15.60496067,467.09,16,41.76158562,A
50.26060771,462.34,15,66.49378102,A
39.20597281,47.89,14,6.407826593,A
79.70560462,211.41,14,27.97288752,A
72.38721525,45.91,7,11.91834595,A
58.81132912,203.38,9,23.16061438,A
126.8190761,637.11,14,81.90959581,A
42.59763041,729.78,13,103.4775228,A
37.56165143,281,11,41.98608385,A
37.21152546,5.64,10,4.075839245,A
90.46266932,19.29,17,7.638682878,A
68.70151461,318.46,16,41.64434337,A
34.03079854,531.76,9,38.57266253,A
31.41684158,88.74,9,12.30789339,A
66.4864342,167.31,15,15.96122639,A
41.68494766,70.25,12,13.91922445,A
22.9254898,422.89,10,28.67451952,A
88.32142681,0,14,0,A
70.34497461,790.88,16,83.41364665,A
137.2881265,123.41,14,25.6684696,A
80.13151461,152.87,13,15.20443178,A
42.62894132,192.38,15,23.89126368,A
133.7353522,45.04,24,17.96295819,A
39.46999164,77.35,11,13.44271493,A
114.1940996,41.06,21,19.19413238,A
127.5241014,224.86,20,38.63738399,A
49.02645292,508.71,8,40.92593152,A
40.96668985,196.3,11,22.98989311,A
82.097098,129.26,14,14.57926314,A
67.64316426,265.83,11,25.78136203,A
136.4430268,464.19,27,16.81371897,A
57.91278431,23.04,13,5.827266145,A
71.69608937,10.78,18,5.491517645,A
40.95669132,177.32,12,16.24867546,A
87.53946063,383.08,11,33.12156201,A
118.6758078,98.09,16,21.58787621,A
468.234446,398.71,18,96.52532487,A
103.7845663,536.6,13,46.90733987,A
78.27852523,80.53,12,11.7722344,A
77.15935709,75.25,11,15.57446758,A
68.28672981,134.47,9,24.32448749,A
44.014615,132.78,9,17.50556323,A
79.07806239,1613.1,16,198.5427561,A
79.54736614,35.21,16,7.615562411,A
38.2357258,96.22,6,16.94386308,A
137.9723014,20.53,25,16.2899134,A
63.22101832,211.04,7,32.65956528,A
155.2391323,12.8,21,11.26117064,A
62.59751901,425.78,11,44.5980141,A
108.2107173,0,15,0,A
65.46424186,371.08,14,54.75114408,A
84.76219189,12.89,12,7.285941673,A
104.083956,0,12,0,A
119.1373769,61.29,20,11.33570903,A
56.41750588,378.84,14,37.09762625,A
102.8151457,25.04,16,9.843700362,A
37.0612978,29.44,11,6.727259094,A
82.8390185,15.78,20,6.455830615,A
73.96765327,0,14,0,A
44.07277138,15.35,15,4.234805256,A
85.70524379,60.4,16,10.13898556,A
59.18065777,77.48,12,9.374350892,A
104.6308265,28.14,14,8.708127975,A
76.26152396,156.5,19,14.82398219,A
35.15803989,44.03,13,5.142877446,A
59.73527211,107.06,11,12.35124909,A
74.83596068,9.03,19,5.458725522,A
55.49399892,712.82,16,85.48036008,A
69.89661454,209.57,10,31.13951161,A
95.19912542,52.55,15,9.05140684,A
49.12536128,52.03,14,8.626828166,A
149.0319748,127.35,11,19.33447677,A
70.10232406,61.64,15,10.66437555,A
84.16748233,92.74,15,15.84077543,A
48.67872466,87.61,15,11.01962945,A
70.99038934,95.9,16,13.21414437,A
88.24064117,66.4,15,13.23018586,A
63.14888335,0,14,0,A
46.75775664,30.21,9,7.974789195,A
72.27655687,1041.78,12,80.60804985,A
129.9906334,49.98,12,13.1313298,A
115.4447921,13.83,15,9.362433202,A
114.6067154,101.05,16,19.16044219,A
37.07959062,52.83,12,7.713347205,A
65.44512139,140.58,15,17.18703555,A
93.16745798,115.96,18,20.17999258,A
132.3873264,530.75,19,59.7228773,A
161.5236156,0,17,0,A
114.3318711,130.37,20,19.18945934,A
54.08960046,50.4,13,10.17250597,A
113.6436158,93.77,18,16.32714614,A
173.8533603,3454,20,1154,A
53.28313382,18.83,10,7.169577138,A
79.66552511,159.59,20,17.69590258,A
42.31239948,72,11,10.22192638,A
40.79194778,153.67,14,15.31956805,A
57.43488743,586.92,17,63.4302159,A
40.53751194,113.87,15,14.91804993,A
29.78458755,403.33,7,32.78262168,A
50.78036728,226.8,11,27.65568534,A
83.3401799,61.42,15,10.38640159,A
99.63849229,118.6,17,14.80850243,A
50.41325392,71.62,12,14.04327829,A
59.71381505,38.21,14,7.874006992,A
72.26317773,0,9,0,A
141.5409437,73.23,16,18.31772277,A
63.33081516,170.99,10,27.61550672,A
52.44478182,52.13,9,7.325387948,A
60.85067136,32.27,17,7.051377775,A
45.77329059,0,12,0,A
66.4618271,226.4,12,25.93150954,A
75.15450187,188.66,15,31.50260015,A
37.55379597,100.68,15,13.85546827,A
54.23677202,269.76,11,31.12420716,A
63.56869729,51.1,18,9.287880842,A
47.29631992,493.99,9,68.92360464,A
46.56627875,77.76,12,11.82654477,A
61.89272049,110.23,10,12.52329828,A
119.9068269,35.53,14,10.50241638,A
88.695428,26,14,8.574054163,A
62.93384648,43.75,21,9.873326383,A
111.462544,1652.72,13,131.3979802,A
51.84517387,24.06,10,6.318213244,A
52.70987912,138.18,17,21.26266137,A
33.47758076,89.88,10,14.89457117,A
106.9126455,92.57,14,13.14210745,A
95.02289096,22.19,13,9.085524277,A
83.84014626,33.65,16,9.140875086,A
81.86647097,159.25,15,15.54213734,A
83.57685005,271.54,11,22.70205428,A
98.92256659,0,13,0,A
49.23523961,52.4,16,8.402982999,A
37.44557008,120.05,12,17.25402074,A
18.76681473,33.46,12,4.721201423,A
62.762802,230.72,13,34.8151248,A
32.53934016,36.53,11,6.32173061,A
51.26405168,109.08,12,13.60785856,A
126.9239974,40.02,22,20.34861577,A
52.11519088,105.46,11,16.86333717,A
54.98057426,63.14,11,13.04648594,A
137.2921842,61.77,21,12.30908305,A
67.3492063,574.78,11,76.14084156,A
47.39389387,111.79,17,12.86134852,A
42.53830168,75.75,15,8.696632169,A
34.70411115,38,16,7.725864711,A
69.17519415,119.28,14,18.74478182,A
93.68846267,29.68,14,8.594105825,A
104.7274125,0,15,0,A
50.66674479,152.07,18,13.18294194,A
72.38373714,102.56,11,17.8791107,A
31.18578178,18.93,10,3.833136305,A
134.8096125,63.7,14,13.01032489,A
79.69632007,6.92,14,6.204383646,A
32.12778609,196.56,17,28.36203787,A
51.24948329,120.93,14,13.49346343,A
46.93218912,359.05,11,53.44854462,A
89.81787303,171.52,19,22.82844625,A
127.5056723,336.07,18,40.33848965,A
93.0445232,66.62,20,15.66776569,A
128.1353981,57.01,24,20.54886753,A
125.3966123,38.31,17,10.90702343,A
66.05235929,16.81,11,7.423386899,A
98.63142821,481.37,15,71.03477113,A
43.10160903,866.3,17,76.980638,A
121.1670417,38.62,17,12.16641814,A
42.15024437,27.49,16,5.256548793,A
150.9908748,471.76,16,68.34737134,A
57.65212857,21.52,15,5.754401718,A
50.37291858,40.91,10,6.462077238,A
64.85935863,48.92,12,9.259989616,A
50.04069206,58.15,17,8.33760824,A
58.02265109,26.52,11,7.639085262,A
164.2683455,122.66,31,26.09048149,A
67.4851021,46.42,18,9.883735982,A
49.96778626,200.82,20,29.82502739,A
64.85311852,12.35,14,5.580506547,A
70.62424178,25.87,16,8.78953669,A
43.19600964,133.21,15,21.23661902,A
68.6454502,49,15,10.3637851,A
44.11813464,80.6,12,10.84132145,A
43.33493593,15.05,18,5.790362897,A
98.07573594,65.41,18,15.05328043,A
84.98416443,185.26,11,22.06931044,A
41.37724459,51.4,16,9.434396768,A
39.93490858,58.3,11,8.724437007,A
28.58379792,210.58,9,30.71421354,A
38.57409195,147.38,8,16.05703913,A
128.6389453,147.56,21,19.8996062,A
113.4151674,1284.19,21,147.8989009,A
63.50641037,246.53,15,27.85962706,A
51.47797924,77.35,11,13.81128687,A
75.83191482,511.72,14,71.03093438,A
82.6742046,19.89,15,7.640334928,A
47.75108069,9.61,14,4.585460747,A
41.98657349,0,11,0,A
49.24725617,88.53,15,12.90580215,A
26.02751474,0,7,0,A
95.86816971,89.22,17,12.4373045,A
82.28675405,30.1,13,8.986667482,A
85.65808146,71.76,10,15.16734979,A
81.55629893,18.03,17,7.115143515,A
97.88298168,109.69,20,16.05178299,A
79.84371556,41.7,19,11.37380927,A
87.22878215,77.92,14,15.75444101,A
81.26231748,199.83,10,22.49514646,A
82.43292412,64.25,16,10.25816004,A
100.5348768,439.01,11,7.504043374,A
70.10810168,808.61,14,83.90005635,A
35.2952182,111.4,8,16.93460753,A
96.23175757,0,21,0,A
38.72306818,51.6,17,9.495495262,A
55.57198728,24.98,12,6.431319478,A
36.67371896,161.02,12,19.25439522,A
85.22286791,305.42,15,6.3835815,A
59.67944221,168.66,14,27.47370681,A
74.58708453,175.47,14,17.60468469,A
30.0278805,129.59,11,17.04885692,A
110.436583,29.26,14,11.24538336,A
55.45839,100.74,13,10.92625021,A
75.17426005,23.8,13,6.574227092,A
47.64865229,88.91,11,14.31722151,A
24.11951793,69.3,12,7.628808962,A
100.6136529,254.66,26,24.1679877,A
77.13745439,88.21,12,15.04493036,A
108.3948473,394.93,17,52.4164663,A
25.83703703,61.87,11,9.609594382,A
37.9678234,511.94,14,53.30966042,A
58.56168404,188.73,11,26.96131518,A
68.61172113,19.92,14,7.369743902,A
52.60768033,29.53,9,7.486952813,A
27.42301072,43.92,11,8.407715096,A
128.3419361,65.13,15,12.21954337,A
101.0015555,206.19,17,30.88868112,A
50.78546542,15.53,9,5.560513273,A
70.41479112,236.9,14,29.06796491,A
71.5005173,427.04,15,50.27046827,A
69.1620911,868.22,12,116.4484744,A
74.72759072,64.52,16,8.325504664,A
49.64996514,69.01,21,12.86785946,A
130.8538213,641.01,22,68.09157765,A
151.5179164,123.51,14,17.75939553,A
43.31063524,53.83,10,8.650490035,A
26.44718733,163.29,15,16.37525595,A
53.85881724,39.92,12,7.688396724,A
32.28718948,129.74,15,17.69304825,A
46.38377442,98.64,11,13.01231083,A
86.18473879,0,16,0,A
178.7701224,833.71,19,11.74845026,A
40.97159796,357.04,8,41.31141047,A
56.69124068,12.17,15,5.085697695,A
32.97141067,29.09,13,5.671815989,A
53.24701011,195.64,13,19.07833151,A
60.47816967,224.77,18,34.53935758,A
111.8773374,0,16,0,A
29.4326039,1011.24,11,98.1826717,A
125.1002839,38.29,31,27.17618498,A
39.89575172,26.25,10,6.304449661,A
44.0032215,118.75,13,15.16075277,A
105.492861,73.44,19,21.94483497,A
45.34036369,114.52,12,13.06501618,A
38.05386975,34.39,16,7.492475027,A
56.28655056,5.4,17,4.673315963,A
67.05075351,188.04,16,19.37160939,A
60.9696061,126.67,13,13.24169222,A
55.56064125,152.5,8,15.77597876,A
25.71872549,54.09,13,8.99289615,A
52.98764459,40.44,11,9.664586856,A
53.52976937,45.73,13,7.845155478,A
48.52213265,18.13,16,6.562937516,A
37.02421452,492.17,14,35.19784676,A
32.6777681,10.45,11,3.963258419,A
17.303296,119.64,11,15.47862501,A
35.94127592,156.88,12,22.73778624,A
20.59820599,21.75,9,3.966959726,A
38.74405038,176.93,12,23.15296907,A
65.56324871,0,10,0,A
44.5659004,57.38,10,9.961773692,A
77.76716494,412.23,14,36.13058189,A
63.26048309,235.34,14,33.86055057,A
82.31506287,204.77,14,30.24562446,A
57.65093879,89.21,19,11.03684653,A
34.99431796,22.04,6,7.238030928,A
71.46982898,6,15,5.358354064,A
59.16144147,67,10,9.221175278,A
66.11202538,109.14,14,13.60400347,A
89.94954374,100.38,15,13.91563137,A
17.57508877,621.7,9,40.32312408,A
52.42822334,15.88,11,6.233144873,A
63.90030939,339.19,10,48.14131501,A
111.8977933,144.24,15,16.70980854,A
127.9358963,178.45,23,29.06723674,A
55.2018437,181.47,12,26.0578716,A
66.58009166,61.98,12,9.283089959,A
34.96511657,333.14,12,46.72088019,A
37.20311316,200.53,11,27.54619638,A
60.51914033,290.71,12,25.86843551,A
43.54377993,153.12,11,20.84669003,A
83.43698671,697.9,9,61.28833612,A
69.21294286,138.59,11,18.72162627,A
60.64140728,45.34,16,10.50678458,A
36.4231622,899.67,15,91.37523683,A
38.71680064,152.54,8,19.93618332,A
47.28115898,25.32,9,7.110199699,A
128.3115819,124.95,22,28.76652462,A
90.06793769,125.37,16,14.4470494,A
57.32348384,128.34,13,14.34068002,A
77.38897944,252.78,17,31.9203472,A
125.8736281,0,17,0,A
48.49727009,107.04,8,17.38712118,A
75.63791663,268.85,18,30.83616198,A
93.68005893,77.53,11,14.06257827,A
41.03722292,80.46,12,15.50643805,A
109.3449561,31.05,9,10.48211818,A
35.36141353,754.24,9,69.97708776,A
15.05507411,5.23,15,1.823116557,A
91.31785502,62.08,16,13.60448721,A
33.52380502,362.75,14,38.24004525,A
53.79897886,162.83,13,22.08742409,A
148.7668534,138.57,15,18.85143927,A
42.66880261,80.78,13,11.94409619,A
41.32833725,21.78,14,5.490738482,A
50.87054959,123.74,16,20.22281585,A
46.68265321,96.37,10,17.00486759,A
123.4472416,724.7,16,50.79682045,A
42.5070512,149.39,17,22.78661212,A
96.35360774,208.4,17,23.35585863,A
52.64695825,30.36,11,7.648637295,A
173.3813349,602.65,18,74.41017508,A
68.35428711,0,11,0,A
87.52580144,187.6,14,31.6460642,A
112.0529265,327.53,22,40.11887877,A
152.8704655,197.26,23,29.36075894,A
91.74436093,937.42,11,136.1284996,A
123.2887054,347.72,16,51.49344593,A
185.0809479,56.09,30,21.7133876,A
144.8424601,82.21,16,19.55217047,A
59.50340669,38.5,10,10.56573591,A
92.17971583,189.79,14,23.842404,A
27.42258057,163.69,11,14.16275406,A
112.0188666,38.49,14,9.633648759,A
87.86264529,201.33,8,26.27240788,A
100.8494299,27.71,12,9.985608926,A
42.32018474,15.81,14,5.321598974,A
55.52780233,566.04,16,56.51723455,A
69.05209732,173.44,13,30.12400262,A
32.5271749,138.8,13,12.82143203,A
198.6057501,229.1,19,40.72397873,A
98.88619728,69.52,12,15.24494563,A
51.26922723,11.1,13,4.443609552,A
85.41772303,80.49,16,10.78949164,A
104.8234584,0,12,0,A
33.44321652,216.94,15,27.01984195,A
32.07375769,69.45,9,10.10116315,A
130.7150249,64.6,14,12.13108889,A
57.6599974,224.46,15,22.69583391,A
61.95612494,640.8,9,66.87049507,A
127.815727,309.31,14,30.72587938,A
29.91491143,209.67,11,29.63972937,A
115.3860612,21.96,15,9.67589984,A
71.47586177,41.86,15,10.23318954,A
99.11458433,1188.16,14,127.7987975,A
29.28234548,34.65,15,4.739144029,A
58.11749248,75.6,11,10.66093957,A
44.55873083,42.83,14,7.074843027,A
153.5137359,0,27,0,A
184.0364175,78.47,25,13.45484898,A
157.6737522,0,31,0,A
47.66817689,1522.11,24,193.561115,A
164.3601115,83.2,28,21.99330869,A
110.3774929,33.46,23,10.94526821,A
95.00009949,339.93,15,32.78638023,A
112.7721441,59.31,26,16.59840004,A
126.1802233,173.69,31,36.56842929,A
175.822716,648.79,31,63.45997868,A
96.93825719,50.46,25,13.23930178,A
40.78111412,20.24,21,7.007143339,A
148.0912244,135.26,24,29.25168691,A
37.05178679,92.08,17,14.97299563,A
178.1280496,89.31,23,17.03234898,A
144.338151,31.67,24,13.41743043,A
46.16164173,171.52,17,25.04898929,A
114.0752891,23.93,22,12.2456729,A
58.46190185,14.89,17,7.770658861,A
71.55081522,44.23,17,10.05013553,A
185.4841462,42.68,28,16.93906266,A
127.9477805,37.46,20,12.269813,A
181.8821358,57.46,25,21.90312236,A
142.1547203,148.86,24,30.20595743,A
123.0927273,0,25,0,A
156.4314635,107.05,24,22.91616952,A
55.02522603,104.59,23,14.64658854,A
100.0644195,24.73,24,10.78298402,A
189.6026643,275.56,22,39.58025544,A
106.5442595,262.51,23,31.66050416,A
62.7972006,129.85,19,23.25960174,A
103.8240272,30.22,32,29.29823716,A
190.3037657,56.21,31,23.83213964,A
49.76860981,166.73,20,24.01705208,A
187.5929553,60.86,26,18.86400094,A
31.81019286,38.47,19,8.995904374,A
162.1166232,66.95,29,18.74506538,A
159.6632811,89.87,19,17.0003274,A
94.19976261,8.52,21,8.230440078,A
80.01672876,63.49,17,15.6987266,A
53.42843445,66.17,23,13.06897223,A
114.6220724,33.67,22,10.85551652,A
167.7738969,974.74,29,119.6218302,A
136.6011501,39.11,24,15.02682223,A
160.9095172,0,22,0,A
156.3653519,54.02,25,18.70960403,A
154.7352267,45.48,24,15.71826637,A
64.81386219,229.6,21,27.37147237,A
121.9148258,647.96,22,69.85550438,A
186.6038456,129.37,39,31.16997224,A
183.401184,110.5,28,23.03550222,A
170.1841472,22.89,22,14.86541964,A
99.16472208,73.12,23,13.84269007,A
147.674628,104.89,25,20.49204095,A
111.7428857,28.38,21,9.149068944,A
179.7487745,126.15,35,21.07151417,A
99.78011897,12.61,24,7.977402248,A
74.45875467,20.91,19,7.507422634,A
46.25197043,171.41,23,25.5063239,A
175.3035256,51.05,32,18.10967385,A
165.6739932,89.47,34,19.99603223,A
64.50670247,21.83,19,7.983027078,A
94.30189478,35.26,21,11.34035415,A
71.83774804,530.88,14,59.33745751,A
119.4058769,125.92,18,23.97185754,A
61.53471185,106.19,22,18.08009098,A
43.10936125,470.74,15,61.7105796,A
73.41594952,207.62,15,25.86869199,A
134.2045475,439,25,50.74318999,A
45.38385637,103.95,21,18.3777772,A
176.1427049,0,25,0,A
100.5692791,106.44,31,19.27526901,A
135.083334,370.1,24,54.708802,A
173.479297,230.31,27,33.43802912,A
105.0914359,689.3,21,82.07228392,A
79.75263295,140.52,19,17.58488589,A
115.6726108,0,26,0,A
80.92762312,13.09,15,9.326292197,A
111.0965921,20.45,21,11.57301687,A
158.9039358,844.37,37,20.0133567,A
191.6492416,71.78,40,31.53010376,A
91.64467414,67.5,22,14.20188721,A
158.1829543,244.35,25,28.60265083,A
339.724565,374.88,42,72.75543689,A
185.1678936,112.82,27,26.50609262,A
91.49878367,102.61,21,14.66711802,A
131.2650779,67.06,28,14.16572085,A
90.28050361,16.98,13,9.964101133,A
80.48935612,13.28,24,8.276471123,A
104.1903291,63.61,28,18.30476515,A
86.69804514,24.33,22,9.105106893,A
106.7296885,0,41,0,A
74.61366365,74.93,16,12.19230695,A
181.2611712,49.56,20,17.63848373,A
59.29897069,119.94,15,17.40439154,A
136.0895072,323.44,21,42.86736907,A
56.96097737,55.17,15,11.15651719,A
153.6205824,0,22,0,A
161.2379699,251.75,27,41.69435771,A
118.463583,181.83,25,34.73734202,A
195.8160418,584.02,30,92.38527337,A
100.455413,117.84,23,22.67179533,A
114.1482451,85.9,18,15.75727212,A
109.1859915,127.45,22,17.4970859,A
132.2695799,43.43,29,22.50216464,A
164.6806207,146.66,27,25.2558725,A
149.6810102,291.81,32,35.16683406,A
132.8095709,286.9,29,41.27393365,A
88.20899424,34.52,17,8.815682685,A
121.3614055,0,27,0,A
164.3398634,57.5,22,16.42988671,A
127.4893825,0,17,0,A
91.07934283,15.16,19,9.869615732,A
181.6429373,61.21,22,21.13246186,A
